 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
56,RTO_RNAi_4c.png (green).png,9,255.000,0.000,255,255,255,53.167,93.611,53.167,93.611,10.485,51,92,4,3,3.919,2.924,159.699,1.000,4.472,2295,255,NaN,NaN,100.000,2295,51,93,153.435,3.000,1.340,0.746,0.857
57,RTO_RNAi_4c.png (green).png,576,255.000,0.000,255,255,255,129.533,116.325,129.533,116.325,221.421,115,95,33,45,34.548,21.228,90.099,0.148,47.434,146880,255,NaN,NaN,100.000,146880,126,95,108.435,31.144,1.627,0.614,0.478
58,RTO_RNAi_4c.png (green).png,383,255.000,0.000,255,255,255,71.542,112.148,71.542,112.148,133.439,56,97,29,30,24.948,19.547,59.329,0.270,34.670,97665,255,NaN,NaN,100.000,97665,63,127,56.768,23.699,1.276,0.783,0.606
59,RTO_RNAi_4c.png (green).png,3,255.000,0.000,255,255,255,47.833,99.167,47.833,99.167,5.657,47,98,2,2,2.365,1.615,135.000,1.000,2.828,765,255,NaN,NaN,100.000,765,47,98,135.000,2.000,1.464,0.683,0.857
60,RTO_RNAi_4c.png (green).png,15,255.000,0.000,255,255,255,66.567,100.900,66.567,100.900,13.314,64,99,5,4,4.973,3.841,170.538,1.000,5.385,3825,255,NaN,NaN,100.000,3825,64,100,158.199,4.000,1.295,0.772,0.857
61,RTO_RNAi_4c.png (green).png,10,255.000,0.000,255,255,255,49.800,110.300,49.800,110.300,12.485,47,109,5,3,5.290,2.407,156.576,0.806,5.831,2550,255,NaN,NaN,100.000,2550,47,109,149.036,3.000,2.198,0.455,0.833
62,RTO_RNAi_4c.png (green).png,26,255.000,0.000,255,255,255,92.192,119.577,92.192,119.577,18.142,89,117,7,5,6.644,4.983,6.028,0.993,7.280,6630,255,NaN,NaN,100.000,6630,89,118,164.055,5.000,1.333,0.750,0.881
63,RTO_RNAi_4c.png (green).png,26,255.000,0.000,255,255,255,172.077,120.615,172.077,120.615,18.728,169,118,7,5,7.124,4.647,150.566,0.932,8.062,6630,255,NaN,NaN,100.000,6630,169,118,150.255,5.000,1.533,0.652,0.897
64,RTO_RNAi_4c.png (green).png,10,255.000,0.000,255,255,255,48.800,119.900,48.800,119.900,15.071,45,119,7,2,6.853,1.858,171.044,0.553,7.280,2550,255,NaN,NaN,100.000,2550,45,119,164.055,2.000,3.688,0.271,0.833
65,RTO_RNAi_4c.png (green).png,5,255.000,0.000,255,255,255,57.700,120.900,57.700,120.900,7.657,56,120,3,2,3.144,2.025,161.565,1.000,3.606,1275,255,NaN,NaN,100.000,1275,56,120,146.310,2.000,1.553,0.644,0.909
66,RTO_RNAi_4c.png (green).png,207,255.000,0.000,255,255,255,19.708,135.940,19.708,135.940,79.740,11,121,17,28,30.038,8.774,63.782,0.409,31.064,52785,255,NaN,NaN,100.000,52785,11,148,56.821,12.692,3.423,0.292,0.692
67,RTO_RNAi_4c.png (green).png,16,255.000,0.000,255,255,255,80.875,127.000,80.875,127.000,14.728,78,125,6,4,5.958,3.419,6.558,0.927,6.325,4080,255,NaN,NaN,100.000,4080,78,126,161.565,4.000,1.742,0.574,0.800
68,RTO_RNAi_4c.png (green).png,235,255.000,0.000,255,255,255,167.491,131.517,167.491,131.517,89.740,152,126,35,12,31.860,9.391,0.579,0.367,35.057,59925,255,NaN,NaN,100.000,59925,152,130,176.730,11.770,3.392,0.295,0.714
69,RTO_RNAi_4c.png (green).png,5,255.000,0.000,255,255,255,9.500,128.500,9.500,128.500,8.485,8,127,3,3,2.523,2.523,0.000,0.873,3.162,1275,255,NaN,NaN,100.000,1275,9,127,108.435,2.828,1.000,1.000,0.714
70,RTO_RNAi_4c.png (green).png,40,255.000,0.000,255,255,255,54.950,135.350,54.950,135.350,31.213,52,128,6,12,10.745,4.740,102.754,0.516,13.000,10200,255,NaN,NaN,100.000,10200,52,128,112.620,6.000,2.267,0.441,0.727
71,RTO_RNAi_4c.png (green).png,16,255.000,0.000,255,255,255,108.500,131.375,108.500,131.375,13.899,106,129,5,4,5.419,3.760,0.000,1.000,5.831,4080,255,NaN,NaN,100.000,4080,106,130,149.036,4.000,1.441,0.694,0.889
72,RTO_RNAi_4c.png (green).png,25,255.000,0.000,255,255,255,2.620,133.300,2.620,133.300,17.899,0,131,6,5,6.392,4.980,19.572,0.981,7.211,6375,255,NaN,NaN,100.000,6375,0,136,33.690,5.000,1.284,0.779,0.926
73,RTO_RNAi_4c.png (green).png,268,255.000,0.000,255,255,255,67.534,139.910,67.534,139.910,65.698,57,131,19,18,19.849,17.192,42.797,0.780,24.207,68340,255,NaN,NaN,100.000,68340,57,148,38.290,18.000,1.155,0.866,0.895
74,RTO_RNAi_4c.png (green).png,34,255.000,0.000,255,255,255,34.235,138.706,34.235,138.706,21.899,30,136,8,5,8.824,4.906,14.092,0.891,9.434,8670,255,NaN,NaN,100.000,8670,30,141,32.005,5.000,1.799,0.556,0.932
75,RTO_RNAi_4c.png (green).png,3,255.000,0.000,255,255,255,0.833,140.167,0.833,140.167,5.657,0,139,2,2,2.365,1.615,135.000,1.000,2.828,765,255,NaN,NaN,100.000,765,0,139,135.000,2.000,1.464,0.683,0.857
76,RTO_RNAi_4c.png (green).png,615,255.000,0.000,255,255,255,90.611,155.928,90.611,155.928,157.439,73,141,41,29,35.365,22.142,30.579,0.312,45.222,156825,255,NaN,NaN,100.000,156825,76,168,35.096,26.649,1.597,0.626,0.700
77,RTO_RNAi_4c.png (green).png,88,255.000,0.000,255,255,255,32.670,147.477,32.670,147.477,39.213,25,144,16,7,16.436,6.817,0.207,0.719,16.279,22440,255,NaN,NaN,100.000,22440,25,145,169.380,7.000,2.411,0.415,0.880
78,RTO_RNAi_4c.png (green).png,72,255.000,0.000,255,255,255,121.347,149.028,121.347,149.028,36.042,115,144,12,10,11.432,8.019,41.061,0.697,13.892,18360,255,NaN,NaN,100.000,18360,115,152,30.256,9.707,1.426,0.701,0.800
79,RTO_RNAi_4c.png (green).png,797,255.000,0.000,255,255,255,144.185,164.164,144.185,164.164,220.309,121,145,56,35,39.274,25.839,169.503,0.206,56.223,203235,255,NaN,NaN,100.000,203235,121,161,174.898,35.000,1.520,0.658,0.601
80,RTO_RNAi_4c.png (green).png,23,255.000,0.000,255,255,255,173.109,149.239,173.109,149.239,20.728,169,147,9,4,8.653,3.384,8.236,0.673,9.220,5865,255,NaN,NaN,100.000,5865,169,151,12.529,4.000,2.557,0.391,0.807
81,RTO_RNAi_4c.png (green).png,46,255.000,0.000,255,255,255,8.326,155.978,8.326,155.978,30.385,2,152,12,7,10.972,5.338,29.101,0.626,12.649,11730,255,NaN,NaN,100.000,11730,2,158,18.435,7.000,2.055,0.487,0.754
82,RTO_RNAi_4c.png (green).png,828,255.000,0.000,255,255,255,46.612,167.715,46.612,167.715,223.723,19,152,52,33,41.290,25.533,179.686,0.208,53.600,211140,255,NaN,NaN,100.000,211140,19,173,14.036,32.366,1.617,0.618,0.605
83,RTO_RNAi_4c.png (green).png,27,255.000,0.000,255,255,255,51.500,154.500,51.500,154.500,18.142,48,152,7,5,7.031,4.889,160.264,1.000,7.616,6885,255,NaN,NaN,100.000,6885,48,153,156.801,5.000,1.438,0.695,0.900
84,RTO_RNAi_4c.png (green).png,16,255.000,0.000,255,255,255,116.250,161.062,116.250,161.062,13.899,114,159,5,4,5.015,4.062,27.990,1.000,5.831,4080,255,NaN,NaN,100.000,4080,114,163,30.964,4.000,1.234,0.810,0.889
85,RTO_RNAi_4c.png (green).png,28,255.000,0.000,255,255,255,117.000,180.357,117.000,180.357,20.142,113,178,8,5,8.324,4.283,14.710,0.867,8.544,7140,255,NaN,NaN,100.000,7140,113,182,20.556,4.851,1.943,0.515,0.848
86,RTO_RNAi_4c.png (green).png,1,255.000,0.000,255,255,255,175.500,180.500,175.500,180.500,2.828,175,180,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,175,180,135.000,1.000,1.000,1.000,1.000
87,RTO_RNAi_4c.png (green).png,69,255.000,0.000,255,255,255,120.993,186.674,120.993,186.674,34.971,113,183,14,7,13.305,6.603,179.992,0.709,14.318,17595,255,NaN,NaN,100.000,17595,113,186,167.905,7.000,2.015,0.496,0.879
88,RTO_RNAi_4c.png (green).png,27,255.000,0.000,255,255,255,173.907,185.944,173.907,185.944,18.728,171,183,6,6,6.080,5.654,59.036,0.967,7.211,6885,255,NaN,NaN,100.000,6885,172,189,56.310,6.000,1.075,0.930,0.871
89,RTO_RNAi_4c.png (green).png,131,255.000,0.000,255,255,255,49.004,189.462,49.004,189.462,54.627,37,185,23,8,23.937,6.968,2.246,0.552,23.195,33405,255,NaN,NaN,100.000,33405,37,188,172.569,7.786,3.435,0.291,0.845
90,RTO_RNAi_4c.png (green).png,380,255.000,0.000,255,255,255,88.034,194.961,88.034,194.961,149.740,63,186,51,14,41.407,11.685,0.804,0.213,51.478,96900,255,NaN,NaN,100.000,96900,63,199,7.815,14.000,3.544,0.282,0.705
91,RTO_RNAi_4c.png (green).png,5,255.000,0.000,255,255,255,23.700,191.900,23.700,191.900,7.657,22,191,3,2,3.144,2.025,161.565,1.000,3.606,1275,255,NaN,NaN,100.000,1275,22,191,146.310,2.000,1.553,0.644,0.909
