 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
22,RTO_RNAi_2b.png (green).png,62,255.000,0.000,255,255,255,154.774,31.371,154.774,31.371,37.456,148,26,12,10,12.572,6.279,53.256,0.555,15.000,15810,255,NaN,NaN,100.000,15810,148,36,36.870,8.186,2.002,0.499,0.752
23,RTO_RNAi_2b.png (green).png,6,255.000,0.000,255,255,255,86.333,29.333,86.333,29.333,8.485,85,28,3,3,3.140,2.433,135.000,1.000,3.606,1530,255,NaN,NaN,100.000,1530,85,28,123.690,2.828,1.291,0.775,0.800
24,RTO_RNAi_2b.png (green).png,49,255.000,0.000,255,255,255,168.582,37.296,168.582,37.296,26.385,164,33,8,9,9.996,6.241,125.544,0.885,10.817,12495,255,NaN,NaN,100.000,12495,166,33,123.690,7.400,1.602,0.624,0.860
25,RTO_RNAi_2b.png (green).png,31,255.000,0.000,255,255,255,179.597,35.984,179.597,35.984,22.142,175,34,9,5,8.315,4.747,4.944,0.795,9.220,7905,255,NaN,NaN,100.000,7905,175,36,12.529,5.000,1.752,0.571,0.886
26,RTO_RNAi_2b.png (green).png,15,255.000,0.000,255,255,255,116.100,37.300,116.100,37.300,14.485,113,36,6,3,6.213,3.074,176.486,0.898,6.325,3825,255,NaN,NaN,100.000,3825,113,36,161.565,3.000,2.021,0.495,0.909
27,RTO_RNAi_2b.png (green).png,99,255.000,0.000,255,255,255,22.500,42.561,22.500,42.561,41.213,14,38,16,9,16.879,7.468,167.098,0.732,17.464,25245,255,NaN,NaN,100.000,25245,14,40,156.371,8.654,2.260,0.442,0.872
28,RTO_RNAi_2b.png (green).png,19,255.000,0.000,255,255,255,149.921,40.342,149.921,40.342,16.142,147,38,6,5,6.769,3.574,35.168,0.916,7.211,4845,255,NaN,NaN,100.000,4845,147,42,33.690,4.243,1.894,0.528,0.844
29,RTO_RNAi_2b.png (green).png,4470,255.000,0.000,255,255,255,151.519,96.017,151.519,96.017,798.632,108,38,92,116,94.665,60.121,71.416,0.088,130.384,1139850,255,NaN,NaN,100.000,1139850,114,137,48.731,83.164,1.575,0.635,0.568
30,RTO_RNAi_2b.png (green).png,1,255.000,0.000,255,255,255,122.500,44.500,122.500,44.500,2.828,122,44,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,122,44,135.000,1.000,1.000,1.000,1.000
31,RTO_RNAi_2b.png (green).png,1,255.000,0.000,255,255,255,175.500,46.500,175.500,46.500,2.828,175,46,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,175,46,135.000,1.000,1.000,1.000,1.000
32,RTO_RNAi_2b.png (green).png,1,255.000,0.000,255,255,255,148.500,48.500,148.500,48.500,2.828,148,48,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,148,48,135.000,1.000,1.000,1.000,1.000
33,RTO_RNAi_2b.png (green).png,4,255.000,0.000,255,255,255,96.000,50.000,96.000,50.000,5.657,95,49,2,2,2.257,2.257,0.000,1.000,2.828,1020,255,NaN,NaN,100.000,1020,95,49,135.000,2.000,1.000,1.000,1.000
34,RTO_RNAi_2b.png (green).png,2,255.000,0.000,255,255,255,102.000,51.500,102.000,51.500,4.243,101,51,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100.000,510,101,51,153.435,1.000,2.000,0.500,1.000
35,RTO_RNAi_2b.png (green).png,20,255.000,0.000,255,255,255,25.750,58.350,25.750,58.350,18.142,23,55,6,6,7.747,3.287,139.852,0.764,8.485,5100,255,NaN,NaN,100.000,5100,23,55,135.000,4.160,2.357,0.424,0.816
36,RTO_RNAi_2b.png (green).png,2,255.000,0.000,255,255,255,90.500,60.000,90.500,60.000,4.828,90,59,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100.000,510,90,59,116.565,1.000,2.000,0.500,1.000
37,RTO_RNAi_2b.png (green).png,501,255.000,0.000,255,255,255,82.618,83.392,82.618,83.392,186.309,68,65,38,39,35.285,18.078,56.694,0.181,51.662,127755,255,NaN,NaN,100.000,127755,68,101,42.647,26.952,1.952,0.512,0.528
38,RTO_RNAi_2b.png (green).png,1,255.000,0.000,255,255,255,40.500,66.500,40.500,66.500,2.828,40,66,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,40,66,135.000,1.000,1.000,1.000,1.000
39,RTO_RNAi_2b.png (green).png,67,255.000,0.000,255,255,255,165.784,75.784,165.784,75.784,36.627,160,70,12,11,13.335,6.397,45.361,0.628,15.620,17085,255,NaN,NaN,100.000,17085,160,80,39.806,8.232,2.084,0.480,0.793
40,RTO_RNAi_2b.png (green).png,37,255.000,0.000,255,255,255,48.527,74.473,48.527,74.473,22.971,45,71,8,7,7.091,6.643,168.307,0.881,8.246,9435,255,NaN,NaN,100.000,9435,45,73,165.964,7.000,1.067,0.937,0.851
41,RTO_RNAi_2b.png (green).png,110,255.000,0.000,255,255,255,54.136,82.109,54.136,82.109,42.284,46,77,17,10,15.399,9.095,12.161,0.773,17.117,28050,255,NaN,NaN,100.000,28050,46,82,6.710,10.000,1.693,0.591,0.873
42,RTO_RNAi_2b.png (green).png,76,255.000,0.000,255,255,255,93.263,87.539,93.263,87.539,32.728,87,84,12,7,12.682,7.630,1.991,0.892,13.000,19380,255,NaN,NaN,100.000,19380,87,90,22.620,7.000,1.662,0.602,0.956
43,RTO_RNAi_2b.png (green).png,316,255.000,0.000,255,255,255,108.804,102.674,108.804,102.674,98.811,98,86,22,34,38.104,10.559,67.765,0.407,37.443,80580,255,NaN,NaN,100.000,80580,99,119,55.886,13.715,3.609,0.277,0.698
44,RTO_RNAi_2b.png (green).png,6,255.000,0.000,255,255,255,4.500,88.000,4.500,88.000,7.657,3,87,3,2,3.385,2.257,0.000,1.000,3.606,1530,255,NaN,NaN,100.000,1530,3,87,146.310,2.000,1.500,0.667,1.000
45,RTO_RNAi_2b.png (green).png,1130,255.000,0.000,255,255,255,43.540,121.108,43.540,121.108,346.233,13,92,58,56,46.201,31.141,68.141,0.118,66.603,288150,255,NaN,NaN,100.000,288150,14,142,48.652,54.224,1.484,0.674,0.496
46,RTO_RNAi_2b.png (green).png,163,255.000,0.000,255,255,255,76.071,111.494,76.071,111.494,50.870,67,106,20,11,19.626,10.575,2.396,0.792,20.396,41565,255,NaN,NaN,100.000,41565,67,115,11.310,11.000,1.856,0.539,0.916
47,RTO_RNAi_2b.png (green).png,7,255.000,0.000,255,255,255,193.214,107.929,193.214,107.929,9.657,191,107,4,2,4.154,2.146,171.650,0.943,4.472,1785,255,NaN,NaN,100.000,1785,191,107,153.435,2.000,1.936,0.517,0.933
48,RTO_RNAi_2b.png (green).png,110,255.000,0.000,255,255,255,68.618,132.945,68.618,132.945,39.213,63,127,12,12,12.281,11.404,26.002,0.899,13.892,28050,255,NaN,NaN,100.000,28050,63,137,30.256,12.000,1.077,0.929,0.909
49,RTO_RNAi_2b.png (green).png,7,255.000,0.000,255,255,255,92.786,130.500,92.786,130.500,9.071,91,129,3,3,3.086,2.888,90.000,1.000,3.606,1785,255,NaN,NaN,100.000,1785,92,129,123.690,3.000,1.069,0.936,0.875
50,RTO_RNAi_2b.png (green).png,10,255.000,0.000,255,255,255,107.200,138.700,107.200,138.700,11.071,105,137,4,3,4.456,2.857,18.222,1.000,5.000,2550,255,NaN,NaN,100.000,2550,105,140,36.870,3.000,1.559,0.641,0.909
51,RTO_RNAi_2b.png (green).png,238,255.000,0.000,255,255,255,89.004,147.660,89.004,147.660,76.426,75,138,24,19,23.148,13.091,49.465,0.512,27.785,60690,255,NaN,NaN,100.000,60690,75,155,30.256,17.064,1.768,0.566,0.720
52,RTO_RNAi_2b.png (green).png,3,255.000,0.000,255,255,255,8.500,142.500,8.500,142.500,6.243,7,142,3,1,3.385,1.128,0.000,0.967,3.162,765,255,NaN,NaN,100.000,765,7,142,161.565,1.000,3.000,0.333,1.000
53,RTO_RNAi_2b.png (green).png,119,255.000,0.000,255,255,255,124.895,149.500,124.895,149.500,68.527,117,143,17,13,14.132,10.721,29.704,0.318,19.235,30345,255,NaN,NaN,100.000,30345,117,154,27.897,13.000,1.318,0.759,0.690
54,RTO_RNAi_2b.png (green).png,4,255.000,0.000,255,255,255,47.750,145.500,47.750,145.500,7.657,47,144,2,3,2.734,1.863,90.000,0.857,3.162,1020,255,NaN,NaN,100.000,1020,47,144,108.435,2.000,1.468,0.681,0.800
55,RTO_RNAi_2b.png (green).png,41,255.000,0.000,255,255,255,53.793,152.256,53.793,152.256,30.627,50,147,7,10,9.858,5.295,93.997,0.549,10.770,10455,255,NaN,NaN,100.000,10455,51,147,111.801,6.698,1.862,0.537,0.707
56,RTO_RNAi_2b.png (green).png,5,255.000,0.000,255,255,255,179.900,148.300,179.900,148.300,9.071,178,147,4,2,3.732,1.706,174.848,0.764,4.123,1275,255,NaN,NaN,100.000,1275,178,148,165.964,2.000,2.188,0.457,0.769
57,RTO_RNAi_2b.png (green).png,8,255.000,0.000,255,255,255,111.000,151.500,111.000,151.500,9.899,109,150,4,3,3.489,2.919,0.000,1.000,4.123,2040,255,NaN,NaN,100.000,2040,109,151,165.964,3.000,1.195,0.837,0.800
58,RTO_RNAi_2b.png (green).png,6,255.000,0.000,255,255,255,179.500,156.000,179.500,156.000,7.657,178,155,3,2,3.385,2.257,0.000,1.000,3.606,1530,255,NaN,NaN,100.000,1530,178,155,146.310,2.000,1.500,0.667,1.000
59,RTO_RNAi_2b.png (green).png,27,255.000,0.000,255,255,255,46.389,160.685,46.389,160.685,20.385,43,157,7,7,7.477,4.598,141.715,0.817,8.062,6885,255,NaN,NaN,100.000,6885,43,159,150.255,4.950,1.626,0.615,0.818
60,RTO_RNAi_2b.png (green).png,103,255.000,0.000,255,255,255,123.694,165.500,123.694,165.500,53.941,115,157,16,16,18.773,6.986,37.699,0.445,21.932,26265,255,NaN,NaN,100.000,26265,115,173,46.848,9.358,2.687,0.372,0.710
61,RTO_RNAi_2b.png (green).png,27,255.000,0.000,255,255,255,169.463,160.278,169.463,160.278,26.142,165,157,10,6,8.050,4.271,157.985,0.496,10.198,6885,255,NaN,NaN,100.000,6885,165,160,168.690,5.590,1.885,0.531,0.643
62,RTO_RNAi_2b.png (green).png,2,255.000,0.000,255,255,255,143.000,160.500,143.000,160.500,4.243,142,160,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100.000,510,142,160,153.435,1.000,2.000,0.500,1.000
63,RTO_RNAi_2b.png (green).png,113,255.000,0.000,255,255,255,65.925,166.810,65.925,166.810,49.941,58,161,18,12,15.663,9.186,27.786,0.569,19.698,28815,255,NaN,NaN,100.000,28815,58,172,23.962,11.928,1.705,0.586,0.741
64,RTO_RNAi_2b.png (green).png,71,255.000,0.000,255,255,255,96.824,167.331,96.824,167.331,34.042,90,163,13,9,11.843,7.633,31.620,0.770,13.601,18105,255,NaN,NaN,100.000,18105,90,168,17.103,8.598,1.552,0.645,0.845
65,RTO_RNAi_2b.png (green).png,6,255.000,0.000,255,255,255,36.667,166.333,36.667,166.333,8.485,35,165,3,3,3.140,2.433,45.000,1.000,3.606,1530,255,NaN,NaN,100.000,1530,35,167,33.690,2.828,1.291,0.775,0.800
66,RTO_RNAi_2b.png (green).png,9,255.000,0.000,255,255,255,44.611,168.167,44.611,168.167,10.485,43,166,3,4,3.919,2.924,110.301,1.000,4.472,2295,255,NaN,NaN,100.000,2295,44,166,116.565,3.000,1.340,0.746,0.857
67,RTO_RNAi_2b.png (green).png,69,255.000,0.000,255,255,255,8.471,171.181,8.471,171.181,37.213,0,168,16,7,15.355,5.721,176.616,0.626,16.125,17595,255,NaN,NaN,100.000,17595,0,170,172.875,7.000,2.684,0.373,0.826
68,RTO_RNAi_2b.png (green).png,4,255.000,0.000,255,255,255,28.500,169.750,28.500,169.750,7.071,27,169,3,2,2.734,1.863,0.000,1.000,3.162,1020,255,NaN,NaN,100.000,1020,27,169,161.565,2.000,1.468,0.681,0.800
69,RTO_RNAi_2b.png (green).png,16,255.000,0.000,255,255,255,133.625,170.875,133.625,170.875,18.142,130,169,7,5,7.706,2.644,152.443,0.611,8.602,4080,255,NaN,NaN,100.000,4080,130,169,144.462,3.578,2.915,0.343,0.696
70,RTO_RNAi_2b.png (green).png,56,255.000,0.000,255,255,255,159.411,175.321,159.411,175.321,29.799,153,172,12,7,11.174,6.381,7.169,0.792,12.369,14280,255,NaN,NaN,100.000,14280,153,176,14.036,7.000,1.751,0.571,0.848
71,RTO_RNAi_2b.png (green).png,44,255.000,0.000,255,255,255,40.682,179.250,40.682,179.250,30.971,37,173,7,12,13.674,4.097,69.355,0.576,13.416,11220,255,NaN,NaN,100.000,11220,37,185,63.435,4.916,3.338,0.300,0.779
72,RTO_RNAi_2b.png (green).png,63,255.000,0.000,255,255,255,26.913,179.008,26.913,179.008,34.042,20,175,14,8,14.211,5.645,155.220,0.683,15.232,16065,255,NaN,NaN,100.000,16065,20,175,156.801,6.708,2.518,0.397,0.840
73,RTO_RNAi_2b.png (green).png,6,255.000,0.000,255,255,255,83.000,176.833,83.000,176.833,9.071,81,176,4,2,3.718,2.055,0.000,0.916,4.123,1530,255,NaN,NaN,100.000,1530,81,176,165.964,2.000,1.809,0.553,0.857
74,RTO_RNAi_2b.png (green).png,45,255.000,0.000,255,255,255,113.478,181.011,113.478,181.011,26.971,110,176,7,10,11.200,5.116,61.978,0.777,11.662,11475,255,NaN,NaN,100.000,11475,110,186,59.036,6.128,2.189,0.457,0.857
75,RTO_RNAi_2b.png (green).png,48,255.000,0.000,255,255,255,144.271,180.583,144.271,180.583,32.042,140,176,9,10,10.993,5.559,114.763,0.588,11.402,12240,255,NaN,NaN,100.000,12240,141,176,127.875,7.155,1.977,0.506,0.727
76,RTO_RNAi_2b.png (green).png,53,255.000,0.000,255,255,255,126.783,179.745,126.783,179.745,29.556,121,177,12,6,12.696,5.315,173.018,0.762,12.649,13515,255,NaN,NaN,100.000,13515,121,178,161.565,5.830,2.388,0.419,0.869
77,RTO_RNAi_2b.png (green).png,77,255.000,0.000,255,255,255,73.266,182.318,73.266,182.318,42.284,66,178,15,10,11.239,8.723,12.643,0.541,15.133,19635,255,NaN,NaN,100.000,19635,66,180,172.405,10.000,1.288,0.776,0.730
78,RTO_RNAi_2b.png (green).png,77,255.000,0.000,255,255,255,15.292,190.318,15.292,190.318,43.799,6,187,19,6,18.369,5.337,4.724,0.504,19.235,19635,255,NaN,NaN,100.000,19635,6,192,8.973,6.000,3.442,0.291,0.828
79,RTO_RNAi_2b.png (green).png,57,255.000,0.000,255,255,255,125.412,189.325,125.412,189.325,32.142,118,187,14,5,14.066,5.159,175.576,0.693,14.318,14535,255,NaN,NaN,100.000,14535,118,188,167.905,5.000,2.726,0.367,0.919
80,RTO_RNAi_2b.png (green).png,21,255.000,0.000,255,255,255,90.738,189.024,90.738,189.024,23.657,85,188,11,2,11.909,2.245,0.796,0.472,11.180,5355,255,NaN,NaN,100.000,5355,85,190,10.305,2.000,5.304,0.189,0.977
81,RTO_RNAi_2b.png (green).png,2,255.000,0.000,255,255,255,35.000,192.500,35.000,192.500,4.243,34,192,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100.000,510,34,192,153.435,1.000,2.000,0.500,1.000
82,RTO_RNAi_2b.png (green).png,30,255.000,0.000,255,255,255,78.600,193.700,78.600,193.700,23.314,74,192,10,4,10.430,3.662,179.291,0.694,10.440,7650,255,NaN,NaN,100.000,7650,74,192,163.301,4.000,2.848,0.351,0.857
83,RTO_RNAi_2b.png (green).png,15,255.000,0.000,255,255,255,106.833,198.567,106.833,198.567,13.899,104,197,6,3,5.975,3.197,5.414,0.976,6.325,3825,255,NaN,NaN,100.000,3825,104,200,18.435,3.000,1.869,0.535,0.909
84,RTO_RNAi_2b.png (green).png,10,255.000,0.000,255,255,255,75.000,199.100,75.000,199.100,13.071,72,198,6,2,5.848,2.177,0.000,0.736,6.083,2550,255,NaN,NaN,100.000,2550,72,199,170.538,2.000,2.686,0.372,0.909
85,RTO_RNAi_2b.png (green).png,2,255.000,0.000,255,255,255,43.000,199.500,43.000,199.500,4.243,42,199,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100.000,510,42,199,153.435,1.000,2.000,0.500,1.000
