 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
15,mpar_rto(c-c)_(green)_(0-137).tif,27,255.000,0.000,255,255,255,127.426,32.019,127.426,32.019,20.142,125,28,5,8,8.681,3.960,117.811,0.836,9.434,6885,255,NaN,NaN,100.000,6885,125,28,122.005,4.919,2.192,0.456,0.885
16,mpar_rto(c-c)_(green)_(0-137).tif,2,255.000,0.000,255,255,255,183.500,30.000,183.500,30.000,4.828,183,29,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100.000,510,183,29,116.565,1.000,2.000,0.500,1.000
17,mpar_rto(c-c)_(green)_(0-137).tif,75,255.000,0.000,255,255,255,80.793,39.300,80.793,39.300,53.113,77,31,10,20,16.892,5.653,67.946,0.334,22.361,19125,255,NaN,NaN,100.000,19125,77,51,63.435,8.661,2.988,0.335,0.577
18,mpar_rto(c-c)_(green)_(0-137).tif,1,255.000,0.000,255,255,255,35.500,33.500,35.500,33.500,2.828,35,33,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,35,33,135.000,1.000,1.000,1.000,1.000
19,mpar_rto(c-c)_(green)_(0-137).tif,3,255.000,0.000,255,255,255,36.500,36.500,36.500,36.500,6.828,36,35,1,3,3.385,1.128,90.000,0.809,3.162,765,255,NaN,NaN,100.000,765,36,35,108.435,1.000,3.000,0.333,1.000
20,mpar_rto(c-c)_(green)_(0-137).tif,1,255.000,0.000,255,255,255,43.500,38.500,43.500,38.500,2.828,43,38,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,43,38,135.000,1.000,1.000,1.000,1.000
21,mpar_rto(c-c)_(green)_(0-137).tif,16,255.000,0.000,255,255,255,38.125,48.062,38.125,48.062,28.142,37,42,3,12,11.015,1.849,94.786,0.254,12.166,4080,255,NaN,NaN,100.000,4080,37,42,99.462,3.000,5.956,0.168,0.533
22,mpar_rto(c-c)_(green)_(0-137).tif,69,255.000,0.000,255,255,255,109.138,51.167,109.138,51.167,32.042,104,45,9,12,10.944,8.028,69.347,0.845,12.369,17595,255,NaN,NaN,100.000,17595,107,57,75.964,9.000,1.363,0.734,0.852
23,mpar_rto(c-c)_(green)_(0-137).tif,21,255.000,0.000,255,255,255,95.405,55.643,95.405,55.643,21.799,93,52,5,8,6.790,3.938,73.339,0.555,8.544,5355,255,NaN,NaN,100.000,5355,94,60,69.444,5.000,1.724,0.580,0.689
24,mpar_rto(c-c)_(green)_(0-137).tif,135,255.000,0.000,255,255,255,127.433,69.026,127.433,69.026,72.527,121,54,11,31,28.079,6.122,107.616,0.323,32.573,34425,255,NaN,NaN,100.000,34425,121,54,107.879,8.222,4.587,0.218,0.740
25,mpar_rto(c-c)_(green)_(0-137).tif,54,255.000,0.000,255,255,255,80.944,59.759,80.944,59.759,26.971,77,55,8,9,8.962,7.672,63.345,0.933,10.000,13770,255,NaN,NaN,100.000,13770,77,63,53.130,8.000,1.168,0.856,0.885
26,mpar_rto(c-c)_(green)_(0-137).tif,329,255.000,0.000,255,255,255,160.254,91.345,160.254,91.345,198.995,148,56,24,65,50.276,8.332,85.018,0.104,65.123,83895,255,NaN,NaN,100.000,83895,157,56,93.521,18.542,6.034,0.166,0.341
27,mpar_rto(c-c)_(green)_(0-137).tif,27,255.000,0.000,255,255,255,26.426,65.426,26.426,65.426,25.556,23,62,6,9,7.467,4.604,112.427,0.519,10.296,6885,255,NaN,NaN,100.000,6885,23,62,119.055,6.000,1.622,0.617,0.692
28,mpar_rto(c-c)_(green)_(0-137).tif,6,255.000,0.000,255,255,255,169.333,63.833,169.333,63.833,9.071,168,62,3,3,2.930,2.607,116.565,0.916,3.606,1530,255,NaN,NaN,100.000,1530,169,62,123.690,3.000,1.124,0.890,0.800
29,mpar_rto(c-c)_(green)_(0-137).tif,92,255.000,0.000,255,255,255,79.500,78.359,79.500,78.359,38.042,74,72,11,13,13.279,8.821,58.203,0.799,14.765,23460,255,NaN,NaN,100.000,23460,75,85,61.699,9.839,1.505,0.664,0.864
