 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
14,MLC_F1_11-20-23_(green)_(0-105).tif,2,255.000,0.000,255,255,255,132.500,39.000,132.500,39.000,4.828,132,38,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100.000,510,132,38,116.565,1.000,2.000,0.500,1.000
15,MLC_F1_11-20-23_(green)_(0-105).tif,47,255.000,0.000,255,255,255,154.904,42.989,154.904,42.989,25.799,151,38,7,10,9.426,6.348,93.774,0.887,10.198,11985,255,NaN,NaN,100.000,11985,154,38,101.310,7.000,1.485,0.673,0.855
16,MLC_F1_11-20-23_(green)_(0-105).tif,208,255.000,0.000,255,255,255,107.933,59.538,107.933,59.538,86.184,97,42,21,26,19.599,13.513,28.365,0.352,29.206,53040,255,NaN,NaN,100.000,53040,100,65,51.953,18.194,1.450,0.689,0.578
17,MLC_F1_11-20-23_(green)_(0-105).tif,2,255.000,0.000,255,255,255,72.000,44.500,72.000,44.500,4.243,71,44,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100.000,510,71,44,153.435,1.000,2.000,0.500,1.000
18,MLC_F1_11-20-23_(green)_(0-105).tif,1,255.000,0.000,255,255,255,135.500,44.500,135.500,44.500,2.828,135,44,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,135,44,135.000,1.000,1.000,1.000,1.000
19,MLC_F1_11-20-23_(green)_(0-105).tif,13,255.000,0.000,255,255,255,38.885,48.038,38.885,48.038,12.485,37,46,4,4,4.899,3.378,129.265,1.000,5.657,3315,255,NaN,NaN,100.000,3315,37,46,135.000,4.000,1.450,0.690,0.897
20,MLC_F1_11-20-23_(green)_(0-105).tif,6,255.000,0.000,255,255,255,134.833,49.333,134.833,49.333,9.657,134,47,2,4,4.134,1.848,102.933,0.809,4.472,1530,255,NaN,NaN,100.000,1530,134,47,116.565,2.000,2.237,0.447,0.857
21,MLC_F1_11-20-23_(green)_(0-105).tif,2,255.000,0.000,255,255,255,72.500,54.000,72.500,54.000,4.828,72,53,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100.000,510,72,53,116.565,1.000,2.000,0.500,1.000
22,MLC_F1_11-20-23_(green)_(0-105).tif,208,255.000,0.000,255,255,255,158.490,73.668,158.490,73.668,81.012,151,56,13,32,29.323,9.032,99.189,0.398,33.526,53040,255,NaN,NaN,100.000,53040,152,56,107.354,11.727,3.247,0.308,0.693
23,MLC_F1_11-20-23_(green)_(0-105).tif,3,255.000,0.000,255,255,255,74.833,59.167,74.833,59.167,5.657,74,58,2,2,2.365,1.615,135.000,1.000,2.828,765,255,NaN,NaN,100.000,765,74,58,135.000,2.000,1.464,0.683,0.857
24,MLC_F1_11-20-23_(green)_(0-105).tif,13,255.000,0.000,255,255,255,73.423,66.192,73.423,66.192,20.728,72,62,4,7,5.935,2.789,94.387,0.380,7.616,3315,255,NaN,NaN,100.000,3315,72,69,66.801,4.000,2.128,0.470,0.531
25,MLC_F1_11-20-23_(green)_(0-105).tif,4,255.000,0.000,255,255,255,128.250,63.250,128.250,63.250,7.657,127,62,2,3,3.192,1.596,108.435,0.857,3.606,1020,255,NaN,NaN,100.000,1020,127,62,123.690,2.000,2.000,0.500,0.800
26,MLC_F1_11-20-23_(green)_(0-105).tif,1,255.000,0.000,255,255,255,131.500,65.500,131.500,65.500,2.828,131,65,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100.000,255,131,65,135.000,1.000,1.000,1.000,1.000
27,MLC_F1_11-20-23_(green)_(0-105).tif,134,255.000,0.000,255,255,255,36.903,76.351,36.903,76.351,48.042,32,67,10,18,19.079,8.942,100.468,0.730,18.974,34170,255,NaN,NaN,100.000,34170,34,67,108.435,9.700,2.134,0.469,0.893
28,MLC_F1_11-20-23_(green)_(0-105).tif,9,255.000,0.000,255,255,255,114.833,69.389,114.833,69.389,13.314,113,67,4,5,5.175,2.214,125.783,0.638,6.403,2295,255,NaN,NaN,100.000,2295,113,67,128.660,3.130,2.337,0.428,0.667
