 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
11,RTO_RNAi_4b.png (green).png,42,255.000,0.000,255,255,255,88.786,30.786,88.786,30.786,24.385,84,28,10,6,9.477,5.643,165.218,0.888,10.440,10710.000,255,NaN,NaN,100.000,10710.000,84,29,163.301,6.000,1.679,0.595,0.884
12,RTO_RNAi_4b.png (green).png,16,255.000,0.000,255,255,255,1.688,45.500,1.688,45.500,15.899,0,43,4,6,6.336,3.215,63.479,0.795,7.211,4080.000,255,NaN,NaN,100.000,4080.000,0,49,56.310,4.000,1.971,0.507,0.865
13,RTO_RNAi_4b.png (green).png,6,255.000,0.000,255,255,255,102.500,44.000,102.500,44.000,7.657,101,43,3,2,3.385,2.257,0.000,1.000,3.606,1530.000,255,NaN,NaN,100.000,1530.000,101,43,146.310,2.000,1.500,0.667,1.000
14,RTO_RNAi_4b.png (green).png,58,255.000,0.000,255,255,255,155.586,59.397,155.586,59.397,46.527,146,53,14,11,11.601,6.365,35.247,0.337,17.205,14790.000,255,NaN,NaN,100.000,14790.000,146,64,35.538,9.514,1.823,0.549,0.550
15,RTO_RNAi_4b.png (green).png,16,255.000,0.000,255,255,255,146.938,57.875,146.938,57.875,14.485,144,56,5,4,5.012,4.065,156.255,0.958,5.831,4080.000,255,NaN,NaN,100.000,4080.000,144,57,149.036,4.000,1.233,0.811,0.914
16,RTO_RNAi_4b.png (green).png,1073,255.000,0.000,255,255,255,148.701,100.642,148.701,100.642,320.333,116,65,53,68,50.575,27.013,101.695,0.131,68.118,273615.000,255,NaN,NaN,100.000,273615.000,156,65,93.366,48.521,1.872,0.534,0.498
17,RTO_RNAi_4b.png (green).png,50,255.000,0.000,255,255,255,135.680,70.600,135.680,70.600,28.142,130,68,12,5,12.263,5.191,0.130,0.793,12.369,12750.000,255,NaN,NaN,100.000,12750.000,130,72,14.036,5.000,2.362,0.423,0.917
18,RTO_RNAi_4b.png (green).png,2,255.000,0.000,255,255,255,15.500,79.000,15.500,79.000,4.828,15,78,1,2,2.257,1.128,90.000,1.000,2.236,510.000,255,NaN,NaN,100.000,510.000,15,78,116.565,1.000,2.000,0.500,1.000
19,RTO_RNAi_4b.png (green).png,608,255.000,0.000,255,255,255,17.699,104.965,17.699,104.965,151.782,3,87,30,38,36.746,21.067,93.645,0.332,41.183,155040.000,255,NaN,NaN,100.000,155040.000,4,88,119.055,30.000,1.744,0.573,0.677
20,RTO_RNAi_4b.png (green).png,2,255.000,0.000,255,255,255,109.000,87.500,109.000,87.500,4.243,108,87,2,1,2.257,1.128,0.000,1.000,2.236,510.000,255,NaN,NaN,100.000,510.000,108,87,153.435,1.000,2.000,0.500,1.000
